assignment_id,key_code,facility_id,share,confidence,valid_from,valid_to,source_doc_id,note_ja
TRACE_YOK:14101050005,14101050005,FAC_YOK_NISHIYA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 85%（判定に使った画素 490）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101050006,14101050006,FAC_YOK_NISHIYA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 62%（判定に使った画素 374）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010560,141010560,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1198）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010570,141010570,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 723）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010580,141010580,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 714）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010590,141010590,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 2148）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010600,141010600,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 809）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010610,141010610,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 658）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101062001,14101062001,FAC_YOK_NISHIYA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 95%（判定に使った画素 1314）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101062002,14101062002,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 97%（判定に使った画素 1162）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101062003,14101062003,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1207）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010650,141010650,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1274）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101066001,14101066001,FAC_YOK_KOSUZUME,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 79%（判定に使った画素 600）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101066002,14101066002,FAC_YOK_NISHIYA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 92%（判定に使った画素 743）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101066003,14101066003,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 757）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101066004,14101066004,FAC_YOK_NISHIYA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 637）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101070001,14101070001,FAC_YOK_NISHIYA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 93%（判定に使った画素 1159）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101070002,14101070002,FAC_YOK_NISHIYA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。相模川系統（西谷浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 76%（判定に使った画素 2218）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101072001,14101072001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 545）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101072002,14101072002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 701）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101072003,14101072003,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 738）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101072004,14101072004,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 656）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141010760,141010760,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 892）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101077001,14101077001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 921）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101077002,14101077002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 563）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101077003,14101077003,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 657）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101077004,14101077004,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 412）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101081001,14101081001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 544）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101081002,14101081002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 487）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101081003,14101081003,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 438）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101081004,14101081004,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 201）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14101085001,14101085001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 613）。位置合わせ IoU 0.863（4パラメータ）
